Test_No,Start,Stop,DateNum_Start,Datenum_Stop,System_Error,SEID,Parameter,Max,Min,Mean,Std,Ppk
150415-2,4/15/2015 21:02,4/16/2015 2:54,736069.8766,736070.1213,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150416-1,4/16/2015 9:46,4/16/2015 18:21,736070.4074,736070.7646,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150416-2,4/16/2015 21:27,4/17/2015 4:23,736070.8942,736071.1831,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-0.730997622,-3.414352179,-2.041441697,0.810639911,11.49649715
150417-1,4/17/2015 10:53,4/17/2015 18:12,736071.4539,736071.7585,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,2.422112465,-4.226074696,-1.303445804,1.389623984,6.883529773
150417-2,4/17/2015 21:01,4/18/2015 7:07,736071.8761,736072.2968,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,1.948199511,-5.766633511,-2.718712785,1.366693121,6.653843696
150418-1,4/18/2015 6:43,4/18/2015 9:47,736072.2803,736072.4078,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-3.521702528,-6.386070251,-4.79531845,0.795047499,10.56736928
150420-2,4/20/2015 20:42,4/21/2015 6:27,736074.863,736075.2693,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,0.186435968,-7.326683044,-4.473628346,1.552740589,5.479853242
150526-1,5/26/2015 19:28,5/26/2015 20:14,736110.8112,736110.8431,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150603-2,6/3/2015 22:33,6/4/2015 5:36,736118.9397,736119.2336,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-8.657234192,-12.31845093,-10.55301476,1.21799505,5.322130345
150604-1,6/4/2015 13:01,6/4/2015 18:05,736119.5425,736119.7539,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150604-2,6/4/2015 21:49,6/5/2015 7:13,736119.9097,736120.3007,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,13.23480797,6.805208683,8.309490613,1.54414841,8.269820519
150605-1,6/5/2015 9:51,6/5/2015 17:00,736120.4107,736120.7085,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,9.925891876,7.2176404,8.723319769,0.751148549,17.1840487
150605-2,6/5/2015 20:14,6/5/2015 23:01,736120.8431,736120.9591,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150624-2,6/24/2015 20:22,6/25/2015 7:49,736139.8491,736140.3258,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150625-2,6/25/2015 21:07,6/26/2015 7:46,736140.8805,736141.324,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,15.23627186,6.731484413,8.789174643,1.549703206,8.343355573
150627-1,6/27/2015 12:54,6/27/2015 21:43,736142.538,736142.9049,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-4.904890537,-13.57282352,-11.3283095,1.339391067,4.646810766
150629-2,6/29/2015 20:48,6/30/2015 1:59,736144.8669,736145.0828,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150630-2,6/30/2015 21:15,7/1/2015 6:30,736145.8861,736146.2714,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,10.81802082,6.549706936,8.13708402,0.915941975,13.87900291
150701-2,7/1/2015 21:50,7/2/2015 8:16,736146.9103,736147.3448,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,10.93400192,5.454534531,8.151296591,0.974726759,13.04683466
150702-1,7/2/2015 9:08,7/2/2015 19:30,736147.3809,736147.8128,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,20.36484528,6.77463007,8.365361287,1.645648854,7.771070805
150702-2,7/2/2015 20:57,7/3/2015 7:57,736147.8734,736148.3317,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,98.7027359,8.151147842,15.10510878,15.21155906,0.988395482
150703-1,7/3/2015 18:52,7/3/2015 22:32,736148.7864,736148.9391,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,13.95201015,9.971525192,10.94859047,1.315253099,10.37787341
150706-2,7/6/2015 20:02,7/7/2015 5:33,736151.8348,736152.2313,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,18.75213814,6.952344894,9.238824099,2.189708313,5.973219336
150707-1,7/7/2015 8:44,7/7/2015 19:01,736152.3646,736152.7928,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,40.86284256,6.539129257,9.721495897,4.476847891,2.957549364
150707-2,7/7/2015 21:03,7/8/2015 8:12,736152.8775,736153.3418,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,10.98400974,5.734640121,8.230465073,1.152556593,11.05671378
150708-1,7/8/2015 10:32,7/8/2015 18:57,736153.4391,736153.79,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,10.13176632,6.356757164,7.650867414,1.26273226,9.938994623
150708-2,7/8/2015 21:19,7/9/2015 3:57,736153.8883,736154.1648,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150709-1,7/9/2015 9:52,7/9/2015 19:27,736154.4115,736154.8104,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150709-2,7/9/2015 21:09,7/10/2015 6:50,736154.8817,736155.2848,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,1.545994639,-4.107489109,-1.850912621,1.215112677,7.721941595
150710-1,7/10/2015 8:53,7/10/2015 18:22,736155.3704,736155.7656,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,0.113866381,-4.357554436,-2.061225862,0.770258335,12.09065101
150710-2,7/10/2015 21:07,7/11/2015 4:17,736155.8801,736156.1786,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,8.329180717,6.892226219,7.623134931,0.489597651,25.61500233
150711-1,7/11/2015 11:01,7/11/2015 17:40,736156.4595,736156.7364,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,21.05114555,7.110999107,9.74127841,4.451887671,2.975612545
150713-2,7/13/2015 20:39,7/14/2015 6:36,736158.8608,736159.2751,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150715-2,7/15/2015 21:02,7/16/2015 8:13,736160.8766,736161.3426,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150716-1,7/16/2015 10:44,7/16/2015 17:53,736161.4475,736161.7455,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150716-2,7/16/2015 21:36,7/17/2015 7:22,736161.9004,736162.3072,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-9.978055954,-13.68350983,-12.14284005,0.682216297,8.725072494
150717-1,7/17/2015 9:27,7/17/2015 18:49,736162.3938,736162.7845,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,5.602196693,-13.79953957,-11.27262794,3.342205237,1.867766014
150717-2,7/17/2015 21:04,7/18/2015 2:55,736162.8781,736163.1219,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-8.76615715,-11.00880909,-9.709280014,0.619033063,10.92602921
150721-1,7/21/2015 16:17,7/21/2015 17:33,736166.6791,736166.7314,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150722-2,7/22/2015 20:42,7/22/2015 21:34,736167.8628,736167.8992,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150728-2,7/29/2015 0:01,7/29/2015 8:47,736174.0009,736174.3665,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-7.926392555,-12.7736969,-10.16497216,1.333547517,4.957960523
150729-1,7/29/2015 9:16,7/29/2015 18:04,736174.3862,736174.7531,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-9.636528015,-12.81494141,-11.61486965,0.82623968,7.417190115
150729-2,7/30/2015 0:50,7/30/2015 8:40,736175.0349,736175.3618,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,15.64992046,6.066204071,10.10897396,2.099786437,6.367151322
150730-1,7/30/2015 9:46,7/30/2015 18:57,736175.4074,736175.7898,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,15.06664181,6.513034821,9.361095493,1.690428962,7.761559615
150730-2,7/30/2015 21:08,7/31/2015 7:31,736175.881,736176.3133,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150731-1,7/31/2015 9:54,7/31/2015 15:17,736176.4126,736176.6372,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150731-2,7/31/2015 21:26,8/1/2015 8:19,736176.8931,736177.3467,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150801-1,8/1/2015 13:15,8/1/2015 18:44,736177.5525,736177.7809,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-9.448397636,-12.30158329,-11.22412622,0.81577237,7.672023252
150803-2,8/3/2015 20:30,8/4/2015 5:23,736179.8544,736180.2247,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150804-1,8/4/2015 8:33,8/4/2015 11:53,736180.3565,736180.4956,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150804-2,8/4/2015 21:05,8/5/2015 7:20,736180.8791,736181.3061,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-9.001251221,-13.11749744,-11.54601812,0.86104166,7.144053045
150805-1,8/5/2015 9:46,8/5/2015 18:19,736181.4076,736181.7634,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-10.09595394,-13.39013958,-11.7518115,0.862056871,7.056065212
150805-2,8/5/2015 20:30,8/6/2015 7:58,736181.8544,736182.3326,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,13.01838112,3.908083916,7.946552358,1.418415298,8.917593322
150806-1,8/6/2015 9:43,8/6/2015 17:57,736182.4055,736182.7481,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,11.10138893,5.588771343,7.947383372,0.900168794,14.05195101
150806-2,8/6/2015 20:38,8/7/2015 7:27,736182.8602,736183.3107,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,12.31379032,-13.63275909,-5.446800104,5.328213053,1.536049682
150807-1,8/7/2015 10:20,8/7/2015 17:52,736183.431,736183.7451,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-0.597884715,-11.06009865,-5.241011265,2.113302734,3.905259816
150812-2,8/12/2015 21:22,8/13/2015 8:47,736188.8908,736189.3666,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-2.622323036,-11.68572807,-7.796508487,1.69943063,4.355084408
150813-1,8/13/2015 9:33,8/13/2015 18:16,736189.398,736189.7617,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,1.110108972,-11.54943371,-6.631263477,3.315610901,2.349364589
150814-2,8/14/2015 20:44,8/15/2015 7:41,736190.8643,736191.3202,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,12.27140999,6.652864456,8.259280038,1.046332039,12.18838081
150815-1,8/15/2015 12:23,8/15/2015 18:04,736191.5166,736191.7529,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,17.73892212,7.090016365,8.340642907,1.576033631,8.109099993
150819-2,8/19/2015 20:57,8/20/2015 6:34,736195.8736,736196.2743,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,79.83959198,6.210573196,15.96087399,13.42537008,1.141144806
150820-1,8/20/2015 12:06,8/20/2015 19:38,736196.5046,736196.8185,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,16.63968849,6.58329916,8.700099167,2.036159166,6.335473804
150820-2,8/21/2015 0:46,8/21/2015 4:06,736197.0323,736197.1709,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,6.251367569,-9.69382,-2.106137216,6.506791937,1.428961361
150821-1,8/21/2015 12:14,8/21/2015 18:43,736197.5103,736197.7801,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,3.531893969,-12.87180614,-6.358063919,4.106122753,1.919242515
150822-1,8/22/2015 12:40,8/22/2015 19:36,736198.5279,736198.8167,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150825-2,8/25/2015 21:06,8/26/2015 4:05,736201.8798,736202.1701,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,39.87995148,8.938694,11.80986643,6.727670228,2.071537645
150826-1,8/26/2015 11:31,8/26/2015 19:51,736202.4804,736202.8277,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,24.3476963,9.87947464,12.35483678,5.602109369,2.520171956
150826-2,8/26/2015 21:02,8/27/2015 5:14,736202.8767,736203.2184,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,6.769656181,-12.99040985,-7.507635022,3.971493287,1.887817617
150827-1,8/27/2015 11:39,8/27/2015 20:06,736203.4854,736203.8379,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-0.121212885,-13.84243011,-8.949517414,2.404638529,2.918038385
150827-2,8/27/2015 20:52,8/28/2015 4:34,736203.8696,736204.1907,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,NULL,NULL,NULL,NULL,NULL
150828-1,8/28/2015 11:24,8/28/2015 19:52,736204.4756,736204.8279,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,12.78522205,-11.71143436,-4.904085557,8.722261652,0.959075197
150325-2,3/25/2015 21:05,3/26/2015 3:52,736048.8789,736049.1612,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,2.607019186,-1.890212893,-0.419194506,1.34036106,NULL
150326-1,3/26/2015 8:50,3/26/2015 15:48,736049.3682,736049.659,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,2.807171822,-2.999183178,-0.587247316,1.251890541,NULL
150326-2,3/26/2015 21:44,3/27/2015 3:49,736049.9062,736050.1595,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150327-1,3/27/2015 16:55,3/27/2015 19:03,736050.7049,736050.7944,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150327-2,3/27/2015 22:23,3/28/2015 7:36,736050.9333,736051.3167,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-4.609009743,-8.171133995,-6.954282727,0.979939407,NULL
150328-1,3/28/2015 10:12,3/28/2015 16:19,736051.4252,736051.6803,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-0.571063876,-8.164691925,-6.108056362,1.482015028,NULL
150330-2,3/30/2015 20:17,3/31/2015 6:20,736053.8453,736054.2641,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150331-1,3/31/2015 12:23,3/31/2015 18:30,736054.5166,736054.771,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150331-2,3/31/2015 20:55,4/1/2015 6:13,736054.8722,736055.2591,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,2.51274848,-2.748980045,-1.174447308,1.004362006,NULL
150401-1,4/1/2015 8:36,4/1/2015 15:52,736055.3587,736055.6615,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,3.20981741,-3.703481197,-0.891668376,1.489479162,NULL
150401-2,4/1/2015 21:42,4/2/2015 6:59,736055.9048,736056.2916,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150402-1,4/2/2015 10:19,4/2/2015 18:57,736056.4302,736056.7899,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150402-2,4/2/2015 21:20,4/3/2015 5:18,736056.8895,736057.2212,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150403-1,4/3/2015 9:40,4/3/2015 17:48,736057.4034,736057.7423,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150407-2,4/7/2015 20:21,4/8/2015 0:55,736061.8479,736062.0387,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150408-2,4/8/2015 22:54,4/9/2015 6:59,736062.9547,736063.2915,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150409-1,4/9/2015 13:14,4/9/2015 19:07,736063.5519,736063.7968,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150409-2,4/9/2015 20:30,4/10/2015 5:34,736063.8545,736064.2325,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150410-1,4/10/2015 8:42,4/10/2015 18:54,736064.3626,736064.7875,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150410-2,4/10/2015 20:34,4/11/2015 5:33,736064.8574,736065.2313,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,8.34963131,-4.094037533,-1.32036134,2.525105073,NULL
150411-1,4/11/2015 8:54,4/11/2015 15:46,736065.3711,736065.6572,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,92.86000824,-3.792778969,9.692901397,24.37153176,NULL
150413-2,4/13/2015 21:38,4/14/2015 3:29,736067.9015,736068.1455,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,4.215228081,-5.503474712,-3.229265499,1.961779765,NULL
150415-2,4/15/2015 21:02,4/16/2015 2:54,736069.8766,736070.1213,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150416-1,4/16/2015 9:46,4/16/2015 18:21,736070.4074,736070.7646,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150416-2,4/16/2015 21:27,4/17/2015 4:23,736070.8942,736071.1831,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-0.730997622,-3.414352179,-2.041441697,0.810639911,NULL
150417-1,4/17/2015 10:53,4/17/2015 18:12,736071.4539,736071.7585,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,2.422112465,-4.226074696,-1.303445804,1.389623984,NULL
150417-2,4/17/2015 21:01,4/18/2015 7:07,736071.8761,736072.2968,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,1.948199511,-5.766633511,-2.718712785,1.366693121,NULL
150418-1,4/18/2015 6:43,4/18/2015 9:47,736072.2803,736072.4078,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-3.521702528,-6.386070251,-4.79531845,0.795047499,NULL
150420-2,4/20/2015 20:42,4/21/2015 6:27,736074.863,736075.2693,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,0.186435968,-7.326683044,-4.473628346,1.552740589,NULL
150526-1,5/26/2015 19:28,5/26/2015 20:14,736110.8112,736110.8431,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150603-2,6/3/2015 22:33,6/4/2015 5:36,736118.9397,736119.2336,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-8.657234192,-12.31845093,-10.55301476,1.21799505,NULL
150604-1,6/4/2015 13:01,6/4/2015 18:05,736119.5425,736119.7539,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150604-2,6/4/2015 21:49,6/5/2015 7:13,736119.9097,736120.3007,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,13.23480797,6.805208683,8.309490613,1.54414841,NULL
150605-1,6/5/2015 9:51,6/5/2015 17:00,736120.4107,736120.7085,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,9.925891876,7.2176404,8.723319769,0.751148549,NULL
150605-2,6/5/2015 20:14,6/5/2015 23:01,736120.8431,736120.9591,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150624-2,6/24/2015 20:22,6/25/2015 7:49,736139.8491,736140.3258,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150625-2,6/25/2015 21:07,6/26/2015 7:46,736140.8805,736141.324,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,15.23627186,6.731484413,8.789174643,1.549703206,NULL
150627-1,6/27/2015 12:54,6/27/2015 21:43,736142.538,736142.9049,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-4.904890537,-13.57282352,-11.3283095,1.339391067,NULL
150629-2,6/29/2015 20:48,6/30/2015 1:59,736144.8669,736145.0828,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,NULL,NULL,NULL,NULL,NULL
150630-2,6/30/2015 21:15,7/1/2015 6:30,736145.8861,736146.2714,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,10.81802082,6.549706936,8.13708402,0.915941975,NULL
